Hit List: Data Accesses External / ...

	Hits	Gross [microsec]	Net [microsec]	Gross [%]	Net [%]	Statement/Event	Program Called	Calling Program
	  2	          1,365	        1,365	     0.02	   0.02	DB: Fetch ZI_CONSTANTPARAMETERSF	ZCL_DEFAULT_HT_GOODSMVT_CREATECP	ZCL_DEFAULT_HT_GOODSMVT_CREATECP
	  1	          1,364	        1,364	     0.02	   0.02	DB: Exec DDANNOENTITY	CL_DD_DDL_ANNOTATION_SERVICE==CP	CL_DD_DDL_ANNOTATION_SERVICE==CP
	  1	          1,364	        1,364	     0.02	   0.02	DB: Prepare SUSAGE	SAPLSUSAGE_LOGGING	SAPLSUSAGE_LOGGING
	  1	          1,360	        1,360	     0.02	   0.02	DB: Prepare KLAH	SAPLCLSE	SAPLCLSE
	  1	          1,358	        1,358	     0.02	   0.02	DB: Prepare ZI_JNTVNTRSUBSTITUTECOSTOBJECT	ZCL_JVA_FI_DOC_DFTCO_IMP======CP	ZCL_JVA_FI_DOC_DFTCO_IMP======CP
	  1	          1,356	        1,356	     0.02	   0.02	DB: Prepare /SAPAPO/MATEXEC	/SAPAPO/SAPLDM_MATERIAL	/SAPAPO/SAPLDM_MATERIAL
	  1	          1,354	        1,354	     0.02	   0.02	DB: Prepare ZDB_PSA_CCODE	ZCL_DERIVE_PSA_MAIN===========CP	ZCL_DERIVE_PSA_MAIN===========CP
	  1	          1,354	        1,354	     0.02	   0.02	DB: Prepare CFIN_MIG_LOG	CL_FIN_CFIN_MIG_LOG===========CP	CL_FIN_CFIN_MIG_LOG===========CP
	  1	          1,353	        1,353	     0.02	   0.02	DB: Prepare PROGDIR	/SCWM/CL_TM_TOOLS=============CP	/SCWM/CL_TM_TOOLS=============CP
	  1	          1,352	        1,352	     0.02	   0.02	DB: Prepare MARA	/SCWM/CL_AF_MATERIAL_S4=======CP	/SCWM/CL_AF_MATERIAL_S4=======CP
	  1	          1,346	        1,346	     0.02	   0.02	DB: Prepare MCHA	SAPLMATL	SAPLMATL
	  1	          1,345	        1,345	     0.02	   0.02	DB: Prepare /LIME/NSERIAL	/LIME/SAPLQUERY	/LIME/SAPLQUERY
	  1	          1,343	        1,343	     0.02	   0.02	DB: Prepare I_GRIRPROCESSTRANSTYPEDETN	CL_FINS_GRIR_TRANS_KEY========CP	CL_FINS_GRIR_TRANS_KEY========CP
	  1	          1,342	        1,342	     0.02	   0.02	DB: Prepare MARCO1	SAPLOIB_MM	SAPLOIB_MM
	  1	          1,342	        1,342	     0.02	   0.02	DB: Fetch DD12L	RADBTDDF	RADBTDDF
	  2	          1,341	        1,341	     0.02	   0.02	DB: Open MARM	SAPLMG25	SAPLMG25
	  9	          1,339	        1,339	     0.02	   0.02	DB: Exec Static	SAPLSBAL_DISPLAY_BASE	SAPLSBAL_DISPLAY_BASE
	  1	          1,339	        1,339	     0.02	   0.02	DB: Fetch USR02	SAPLSUU1	SAPLSUU1
	  1	          1,338	        1,338	     0.02	   0.02	DB: Prepare V_ML_ACDOC_EX_UL	CL_FML_ACDOCA_M_EXTRACT_UTIL==CP	CL_FML_ACDOCA_M_EXTRACT_UTIL==CP
	  1	          1,332	        1,332	     0.02	   0.02	DB: Prepare SKB1	CL_FINS_EXTENDED_OI_MANAGEMENTCP	CL_FINS_EXTENDED_OI_MANAGEMENTCP
	  1	          1,331	        1,331	     0.02	   0.02	DB: Prepare ZI_JNTVNTRSUBSTITUTECOSTOBJECT	ZCL_JVA_FI_DOC_DFTCO_IMP======CP	ZCL_JVA_FI_DOC_DFTCO_IMP======CP
	  1	          1,328	        1,328	     0.02	   0.02	DB: Prepare CKMLPP	CL_FML_SHORTLOCK_UTIL=========CP	CL_FML_SHORTLOCK_UTIL=========CP
	  1	          1,328	        1,328	     0.02	   0.02	DB: Prepare /SYCLO/YCA002F	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP
	  1	          1,326	        1,326	     0.02	   0.02	DB: Prepare MLRUNLIST	SAPLFCML4H_UPD_MASTER	SAPLFCML4H_UPD_MASTER
	  1	          1,325	        1,325	     0.02	   0.02	DB: Prepare IPRDPLANTBASIC	ZCL_DEFAULT_HT_GOODSMVT_CREATECP	ZCL_DEFAULT_HT_GOODSMVT_CREATECP
	  1	          1,322	        1,322	     0.02	   0.02	DB: Prepare NRIVSHADOW	SAPLSNR3	SAPLSNR3
	  1	          1,318	        1,318	     0.02	   0.02	DB: Prepare TADIR	CX_SADL_NO_DATA_FROM_DDIC=====CP	CX_SADL_NO_DATA_FROM_DDIC=====CP
	  1	          1,316	        1,316	     0.02	   0.02	DB: Prepare MCH1	SAPLMATL	SAPLMATL
	  1	          1,316	        1,316	     0.02	   0.02	DB: Prepare IFICONTAREA	ZCL_JVA_LINE_ITEM_VALIDATE====CP	ZCL_JVA_LINE_ITEM_VALIDATE====CP
	  1	          1,315	        1,315	     0.02	   0.02	DB: Prepare T006A	SAPLCTCV	SAPLCTCV
	  1	          1,315	        1,315	     0.02	   0.02	DB: Prepare BUT000	SAPLBUPA_SELECT	SAPLBUPA_SELECT
	  1	          1,314	        1,314	     0.02	   0.02	DB: Prepare ZI_PROCRULES	ZCL_JVA_FI_DOC_DFTCO_IMP======CP	ZCL_JVA_FI_DOC_DFTCO_IMP======CP
	  1	          1,313	        1,313	     0.02	   0.02	DB: Prepare CABNT	SAPLCLSE	SAPLCLSE
	  1	          1,312	        1,312	     0.02	   0.02	DB: Prepare FLQACC_INFO_RT2	CL_FCLM_QS_INFOACCOUNT_DAO_DT=CP	CL_FCLM_QS_INFOACCOUNT_DAO_DT=CP
	  1	          1,311	        1,311	     0.02	   0.02	DB: Open V_MBEW_MD	SAPLMG27	SAPLMG27
	  2	          1,311	        1,311	     0.02	   0.02	DB: Open IPRDSUPPLYPLAN	YCL_MB_MIGO_BADI_LOGIC========CP	YCL_MB_MIGO_BADI_LOGIC========CP
	  2	          1,310	        1,310	     0.02	   0.02	DB: Exec VBMOD	/SCWM/CL_HU_APPL_EWM==========CP	/SCWM/CL_HU_APPL_EWM==========CP
	  1	          1,309	        1,309	     0.02	   0.02	DB: Prepare ACDOCA_M_EXTRACT	CL_FML_ACDOCA_M_EXTRACT_UTIL==CP	CL_FML_ACDOCA_M_EXTRACT_UTIL==CP
	  1	          1,304	        1,304	     0.02	   0.02	DB: Prepare FCLM_BSEG_DELTA	CL_FCLM_FB2_TOOLS=============CP	CL_FCLM_FB2_TOOLS=============CP
	  1	          1,303	        1,303	     0.02	   0.02	DB: Prepare ZI_CONSTANTPARAMETERSF	SAPLZFG_TAX_GL	SAPLZFG_TAX_GL
	  4	          1,303	        1,303	     0.02	   0.02	DB: Fetch USOBX_C	SAPLCTMS	SAPLCTMS
	  1	          1,302	        1,302	     0.02	   0.02	DB: Prepare MCHA	SAPLV01P	SAPLV01P
	  1	          1,301	        1,301	     0.02	   0.02	DB: Prepare ZI_WRAP_SETLEAF	ZCL_JVA_FI_DOC_VALIDATION_IMP=CP	ZCL_JVA_FI_DOC_VALIDATION_IMP=CP
	  1	          1,301	        1,301	     0.02	   0.02	DB: Prepare MARDHO1	SAPLOIB2_EXT_1	SAPLOIB2_EXT_1
	  1	          1,299	        1,299	     0.02	   0.02	DB: Prepare SEOCLASSTX	SAPLSEOC	SAPLSEOC
	  1	          1,298	        1,298	     0.02	   0.02	DB: Prepare TFIN_FLAGS	CL_FINS_ACDOC_POSTING_EVENTS==CP	CL_FINS_ACDOC_POSTING_EVENTS==CP
	  1	          1,296	        1,296	     0.02	   0.02	DB: Prepare CKMLHD	SAPLCKMS	SAPLCKMS
	  1	          1,296	        1,296	     0.02	   0.02	DB: Prepare CKMLPRKEKO	SAPLMLCCS_DBACCESS	SAPLMLCCS_DBACCESS
	  2	          1,296	        1,296	     0.02	   0.02	DB: Open /MERP/EWM_HU_EX	/SYCLO/CL_CORE_EX_HANDLER_BASECP	/SYCLO/CL_CORE_EX_HANDLER_BASECP
	  1	          1,289	        1,289	     0.02	   0.02	DB: Prepare OIB_DEF_INDEX_GM	SAPLOIB_QCI	SAPLOIB_QCI
	  1	          1,288	        1,288	     0.02	   0.02	DB: Prepare CABNZ	SAPLCLSE	SAPLCLSE
	  1	          1,285	        1,285	     0.02	   0.02	DB: Prepare FQMC_ACT_FI	CL_FCLM_FB2_RUNTIME_CONTEXT===CP	CL_FCLM_FB2_RUNTIME_CONTEXT===CP
	  1	          1,285	        1,285	     0.02	   0.02	DB: Prepare CKMLPR	SAPLCKMS	SAPLCKMS
	  1	          1,282	        1,282	     0.02	   0.02	DB: Prepare /SYCLO/YCA003M	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP
	  1	          1,281	        1,281	     0.02	   0.02	DB: Prepare SUSAGEMANAGEMENT	SAPLSUSAGE_LOGGING	SAPLSUSAGE_LOGGING
	  1	          1,279	        1,279	     0.02	   0.02	DB: Prepare NRIVSHADOW	SAPLSNR3	SAPLSNR3
	  1	          1,278	        1,278	     0.02	   0.02	DB: Prepare /UTGFR/RS_FLAG	/UTGFR/CL_DERIVE_FERCACC======CP	/UTGFR/CL_DERIVE_FERCACC======CP
	  1	          1,278	        1,278	     0.02	   0.02	DB: Prepare IPRODUCT	ZCL_OIL_MATERIAL_PROCESS======CP	ZCL_OIL_MATERIAL_PROCESS======CP
	  1	          1,277	        1,277	     0.02	   0.02	DB: Prepare IPRDPLANTBASIC	ZCL_MIGO_BADI_HT_MODIFY=======CP	ZCL_MIGO_BADI_HT_MODIFY=======CP
	  1	          1,277	        1,277	     0.02	   0.02	DB: Open ZI_PROCRULES	ZCL_JVA_FI_DOC_DFTCO_IMP======CP	ZCL_JVA_FI_DOC_DFTCO_IMP======CP
	  1	          1,277	        1,277	     0.02	   0.02	DB: Prepare BKPF	SAPLF010	SAPLF010
	  2	          1,276	        1,276	     0.02	   0.02	DB: Open IPRDVALBASIC	YCL_MB_MIGO_BADI_LOGIC========CP	YCL_MB_MIGO_BADI_LOGIC========CP
	  1	          1,275	        1,275	     0.02	   0.02	DB: Prepare PROGDIR	SAPLFMR4	SAPLFMR4
	  1	          1,271	        1,271	     0.02	   0.02	DB: Prepare IFIGLACCOUNT	ZCL_JVA_FI_DOC_DFTCO_IMP======CP	ZCL_JVA_FI_DOC_DFTCO_IMP======CP
	  1	          1,270	        1,270	     0.02	   0.02	DB: Prepare /SYCLO/CA003M	/SYCLO/CB_CORE_PERS_CA003M====CP	/SYCLO/CB_CORE_PERS_CA003M====CP
	  1	          1,270	        1,270	     0.02	   0.02	DB: Prepare /SYCLO/YCA003D	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP
	  1	          1,268	        1,268	     0.02	   0.02	DB: Prepare V_MCHB_MD_PER	CL_NSDM_SELECT_MCHB===========CP	CL_NSDM_SELECT_MCHB===========CP
	  1	          1,265	        1,265	     0.02	   0.02	DB: Prepare NRIVSHADOW	SAPLSNR3	SAPLSNR3
	  1	          1,264	        1,264	     0.02	   0.02	DB: Prepare /SAPAPO/MARM	/SAPAPO/SAPLDM_MATERIAL	/SAPAPO/SAPLDM_MATERIAL
	  1	          1,263	        1,263	     0.02	   0.02	DB: Prepare CKMLMV007A	SAPLCKMLMVUTIL	SAPLCKMLMVUTIL
	  1	          1,261	        1,261	     0.02	   0.02	DB: Prepare ZI_CONSTANTPARAMETERSF	ZCL_MAXIMO_RESVN_PROCESS======CP	ZCL_MAXIMO_RESVN_PROCESS======CP
	  1	          1,261	        1,261	     0.02	   0.02	DB: Prepare ZI_WRAP_SETLEAF	ZCL_JVA_LINE_ITEM_VALIDATE====CP	ZCL_JVA_LINE_ITEM_VALIDATE====CP
	  1	          1,261	        1,261	     0.02	   0.02	DB: Prepare /SYCLO/CA003D	/SYCLO/CB_CORE_PERS_CA003D====CP	/SYCLO/CB_CORE_PERS_CA003D====CP
	  1	          1,258	        1,258	     0.02	   0.02	DB: Prepare IUNITOFMEASURE	YCL_MB_DOCUMENT_BADI==========CP	YCL_MB_DOCUMENT_BADI==========CP
	  1	          1,257	        1,257	     0.02	   0.02	DB: Prepare V_MARC_MD_PER	CL_NSDM_SELECT_MARC===========CP	CL_NSDM_SELECT_MARC===========CP
	  1	          1,257	        1,257	     0.02	   0.02	DB: Prepare /SYCLO/CA003	/SYCLO/CB_CORE_PERS_CA003=====CP	/SYCLO/CB_CORE_PERS_CA003=====CP
	  1	          1,256	        1,256	     0.02	   0.02	DB: Prepare IFICOMPANYCODE	ZCL_ASSIGN_SGTXT_TAXLINE======CP	ZCL_ASSIGN_SGTXT_TAXLINE======CP
	  1	          1,255	        1,255	     0.02	   0.02	DB: Prepare RFCCHECK	CL_DEST_RFC_ABAP_PARENT=======CP	CL_DEST_RFC_ABAP_PARENT=======CP
	  1	          1,250	        1,250	     0.02	   0.02	DB: Fetch USR21	SAPLSUU1	SAPLSUU1
	  1	          1,250	        1,250	     0.02	   0.02	DB: Prepare CKMLPP	CL_FML_SHORTLOCK_UTIL=========CP	CL_FML_SHORTLOCK_UTIL=========CP
	  1	          1,250	        1,250	     0.02	   0.02	DB: Prepare ZI_CONSTANTPARAMETERSF	ZCL_DEFAULT_HT_GOODSMVT_CREATECP	ZCL_DEFAULT_HT_GOODSMVT_CREATECP
	  1	          1,248	        1,248	     0.02	   0.02	DB: Prepare CKMLCR	CL_FML_JOIN_CKMLPP_CR_BUFFER==CP	CL_FML_JOIN_CKMLPP_CR_BUFFER==CP
	  2	          1,247	        1,247	     0.02	   0.02	DB: Fetch /SYCLO/CA002F	/SYCLO/CB_CORE_PERS_CA002F====CP	/SYCLO/CB_CORE_PERS_CA002F====CP
	  1	          1,247	        1,247	     0.02	   0.02	DB: Prepare ALE_BATCHES_RECP	SAPLVBWP	SAPLVBWP
	  1	          1,247	        1,247	     0.02	   0.02	DB: Prepare MATDOC	SAPLFLOG_RETURN	SAPLFLOG_RETURN
	  2	          1,245	        1,245	     0.02	   0.02	DB: Exec VBMOD	SAPLOIB_MM	SAPLOIB_MM
	  1	          1,243	        1,243	     0.02	   0.02	DB: Open INOB	SAPLCUOB	SAPLCUOB
	  1	          1,243	        1,243	     0.02	   0.02	DB: Prepare ARBCIG_TVARV	CL_ARBCIG_ADAPTER_FRAMEWORK===CP	CL_ARBCIG_ADAPTER_FRAMEWORK===CP
	  1	          1,242	        1,242	     0.02	   0.02	DB: Prepare DD02L	/SYCLO/SAPLUPD_CORE	/SYCLO/SAPLUPD_CORE
	  1	          1,241	        1,241	     0.02	   0.02	DB: Prepare INDX	SAPLKEFT	SAPLKEFT
	  1	          1,241	        1,241	     0.02	   0.02	DB: Prepare YI_ZERO_PRICE_MAINT	YCL_MB_MIGO_BADI_LOGIC========CP	YCL_MB_MIGO_BADI_LOGIC========CP
	  1	          1,241	        1,241	     0.02	   0.02	DB: Prepare MARV	SAPLMG05	SAPLMG05
	  2	          1,241	        1,241	     0.02	   0.02	DB: Open MSTB	SAPLMATL	SAPLMATL
	  1	          1,240	        1,240	     0.02	   0.02	DB: Prepare ZI_WRAP_SETLEAF	ZCL_JVA_FI_DOC_DFTCO_IMP======CP	ZCL_JVA_FI_DOC_DFTCO_IMP======CP
	  1	          1,237	        1,237	     0.02	   0.02	DB: Prepare SWOR	SAPLCLSE	SAPLCLSE
	  1	          1,235	        1,235	     0.02	   0.02	DB: Prepare NSDM_V_MARD_AGG	CL_NSDM_SELECT_MARD===========CP	CL_NSDM_SELECT_MARD===========CP
	  1	          1,235	        1,235	     0.02	   0.02	DB: Open IJVVALDINVGRP	ZCL_JVA_FI_DOC_DFTCO_IMP======CP	ZCL_JVA_FI_DOC_DFTCO_IMP======CP
	  1	          1,234	        1,234	     0.02	   0.02	DB: Prepare /SMFND/C_DFA01	/SMFND/CL_SDF_BOM_DFAGENT_CFG=CP	/SMFND/CL_SDF_BOM_DFAGENT_CFG=CP
	  1	          1,234	        1,234	     0.02	   0.02	DB: Prepare MCHA	SAPFM07M	SAPFM07M
	  1	          1,233	        1,233	     0.02	   0.02	DB: Prepare V_ML_ACDOC_EX_UL	CL_FML_ACDOCA_M_EXTRACT_UTIL==CP	CL_FML_ACDOCA_M_EXTRACT_UTIL==CP
	  1	          1,233	        1,233	     0.02	   0.02	DB: Prepare T8J156X	SAPLGJAT	SAPLGJAT
	  1	          1,232	        1,232	     0.02	   0.02	DB: Prepare CKMLKEV	SAPLMLCCS_CUSTOMIZING	SAPLMLCCS_CUSTOMIZING
	  1	          1,231	        1,231	     0.02	   0.02	DB: Prepare TRFC_I_UNIT_LOCK	CL_BGRFC_DB_HELPER============CP	CL_BGRFC_DB_HELPER============CP
	  1	          1,229	        1,229	     0.02	   0.02	DB: Prepare NSDM_V_MCHB_DIFF	CL_NSDM_SELECT_MCHB===========CP	CL_NSDM_SELECT_MCHB===========CP
	  1	          1,229	        1,229	     0.02	   0.02	DB: Prepare TCVPROFT	SAPLPC32	SAPLPC32
	  1	          1,229	        1,229	     0.02	   0.02	DB: Prepare NSDM_V_MKPF	SAPMM07M	SAPMM07M
	  1	          1,225	        1,225	     0.02	   0.02	DB: Prepare VBHDR	SAPLFBUP	SAPLFBUP
	  1	          1,225	        1,225	     0.02	   0.02	DB: Prepare ZI_WRAP_T030H	ZCL_JVA_LINE_ITEM_VALIDATE====CP	ZCL_JVA_LINE_ITEM_VALIDATE====CP
	  1	          1,224	        1,224	     0.02	   0.02	DB: Prepare FCLM_MM_DELTA	CL_FCLM_FB2_TOOLS=============CP	CL_FCLM_FB2_TOOLS=============CP
	  2	          1,221	        1,221	     0.02	   0.02	DB: Fetch /SMFND/YC_DFA01	/SMFND/CL_SDF_BOM_DFAGENT_CFG=CP	/SMFND/CL_SDF_BOM_DFAGENT_CFG=CP
	  2	          1,219	        1,219	     0.02	   0.02	DB: Open MARV	SAPLMG05	SAPLMG05
	  1	          1,216	        1,216	     0.02	   0.02	DB: Prepare AGR_USERS	SAPLCLPR	SAPLCLPR
	  1	          1,210	        1,210	     0.02	   0.02	DB: Prepare DD04T	RADBTDDF	RADBTDDF
	  1	          1,205	        1,205	     0.02	   0.02	DB: Prepare ZI_WRAP_T030H	ZCL_JVA_LINE_ITEM_VALIDATE====CP	ZCL_JVA_LINE_ITEM_VALIDATE====CP
	  1	          1,205	        1,205	     0.02	   0.02	DB: Prepare FIN_CFIN_HIS_BCA	CL_FIN_CFIN_CPAY_BK_CLRG_ACCT=CP	CL_FIN_CFIN_CPAY_BK_CLRG_ACCT=CP
	  1	          1,205	        1,205	     0.02	   0.02	DB: Prepare IMMPOITEMAPI01	ZCL_MB_CHECK_LINE_SLED_LOGIC==CP	ZCL_MB_CHECK_LINE_SLED_LOGIC==CP
	  2	          1,204	        1,204	     0.02	   0.02	DB: Exec VBMOD	SAPLOLIF	SAPLOLIF
	  1	          1,204	        1,204	     0.02	   0.02	DB: Open USATTRIDDEFDEF	CL_SUID_USER_ATTRIBUTES=======CP	CL_SUID_USER_ATTRIBUTES=======CP
	  1	          1,202	        1,202	     0.02	   0.02	DB: Prepare ZI_WRAP_T030H	ZCL_JVA_LINE_ITEM_VALIDATE====CP	ZCL_JVA_LINE_ITEM_VALIDATE====CP
	  1	          1,201	        1,201	     0.02	   0.02	DB: Prepare /OPT/CP_DEBUG	SAPLZFG_DUPAI_CTRL_FUNCTION	SAPLZFG_DUPAI_CTRL_FUNCTION
	  2	          1,200	        1,200	     0.02	   0.02	DB: Open MEAN	SAPLMG37	SAPLMG37
	  1	          1,197	        1,197	     0.02	   0.02	DB: Prepare MARC	SAPMM07M	SAPMM07M
	  1	          1,190	        1,190	     0.02	   0.02	DB: Prepare YI_INVENTORYMOVEMENT	YCL_MB_DOCUMENT_BADI==========CP	YCL_MB_DOCUMENT_BADI==========CP
	  1	          1,190	        1,190	     0.02	   0.02	DB: Prepare CKMLPP	CL_FML_JOIN_CKMLPP_CR_BUFFER==CP	CL_FML_JOIN_CKMLPP_CR_BUFFER==CP
	  2	          1,187	        1,187	     0.02	   0.02	DB: Open SWOR	SAPLCLSE	SAPLCLSE
	  1	          1,185	        1,185	     0.02	   0.02	DB: Prepare /SMFND/YC_DFA01	/SMFND/CL_SDF_BOM_DFAGENT_CFG=CP	/SMFND/CL_SDF_BOM_DFAGENT_CFG=CP
	  2	          1,184	        1,184	     0.02	   0.02	DB: Fetch OIB_DEFAULTS	SAPLOIB_QCI	SAPLOIB_QCI
	  1	          1,184	        1,184	     0.02	   0.02	DB: Prepare YI_PLANT_NODETYPE_RESTRICTION	YCL_MB_MIGO_BADI_LOGIC========CP	YCL_MB_MIGO_BADI_LOGIC========CP
	  1	          1,182	        1,182	     0.01	   0.01	DB: Prepare YI_PLANT_DETAIL	YCL_MB_DOCUMENT_BADI==========CP	YCL_MB_DOCUMENT_BADI==========CP
	  1	          1,180	        1,180	     0.01	   0.01	DB: Prepare ZI_JNTVNTRSUBSTITUTECOSTOBJECT	ZCL_JVA_FI_DOC_DFTCO_IMP======CP	ZCL_JVA_FI_DOC_DFTCO_IMP======CP
	  2	          1,180	        1,180	     0.01	   0.01	DB: Open MARA	/SCWM/CL_AF_MATERIAL_BASE_S4==CP	/SCWM/CL_AF_MATERIAL_BASE_S4==CP
	  1	          1,179	        1,179	     0.01	   0.01	DB: Prepare ACDOCA_M_EXTRACT	CL_FML_ACDOCA_M_EXTRACT_UTIL==CP	CL_FML_ACDOCA_M_EXTRACT_UTIL==CP
	  2	          1,178	        1,178	     0.01	   0.01	DB: Fetch /SYCLO/CA003	/SYCLO/CB_CORE_PERS_CA003=====CP	/SYCLO/CB_CORE_PERS_CA003=====CP
	  1	          1,176	        1,176	     0.01	   0.01	DB: Prepare BGRFC_UTASK_KEY	CL_BGRFC_DB_HELPER============CP	CL_BGRFC_DB_HELPER============CP
	  1	          1,176	        1,176	     0.01	   0.01	DB: Prepare /SYCLO/YCA003	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP
	  2	          1,172	        1,172	     0.01	   0.01	DB: Open MAKT	SAPLMG23	SAPLMG23
	  1	          1,170	        1,170	     0.01	   0.01	DB: Prepare CKMLCR	CL_FML_ACDOCA_M_EXTRACT_UTIL==CP	CL_FML_ACDOCA_M_EXTRACT_UTIL==CP
	  1	          1,170	        1,170	     0.01	   0.01	DB: Prepare IJVAGLCOPARM	ZCL_JVA_FI_DOC_DFTCO_IMP======CP	ZCL_JVA_FI_DOC_DFTCO_IMP======CP
	  1	          1,170	        1,170	     0.01	   0.01	DB: Prepare /SYCLO/YCA002L	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP
	  2	          1,169	        1,169	     0.01	   0.01	DB: Exec VBMOD	CL_FIN_CFIN_ACC_DB_ACCESS=====CP	CL_FIN_CFIN_ACC_DB_ACCESS=====CP
	  2	          1,168	        1,168	     0.01	   0.01	DB: Exec VBMOD	SAPLMCB1	SAPLMCB1
	  6	          1,164	        1,164	     0.01	   0.01	DB: Fetch USOBX_C	ZCL_OIL_MATERIAL_PROCESS======CP	ZCL_OIL_MATERIAL_PROCESS======CP
	  3	          1,164	        1,164	     0.01	   0.01	DB: Open RFCCHECK	CL_DEST_RFC_ABAP_PARENT=======CP	CL_DEST_RFC_ABAP_PARENT=======CP
	  1	          1,163	        1,163	     0.01	   0.01	DB: Prepare TRFC_I_UNIT	CL_BGRFC_DB_HELPER============CP	CL_BGRFC_DB_HELPER============CP
	  1	          1,161	        1,161	     0.01	   0.01	DB: Prepare ZI_WRAP_T030H	ZCL_JVA_LINE_ITEM_VALIDATE====CP	ZCL_JVA_LINE_ITEM_VALIDATE====CP
	  1	          1,161	        1,161	     0.01	   0.01	DB: Prepare /UTGFR/T_EXTLDCO	/UTGFR/CL_DERIVE_FERCACC======CP	/UTGFR/CL_DERIVE_FERCACC======CP
	  2	          1,160	        1,160	     0.01	   0.01	DB: Fetch T8J156X	SAPLGJAT	SAPLGJAT
	  1	          1,159	        1,159	     0.01	   0.01	DB: Open CKMLCR	CL_FML_JOIN_CKMLPP_CR_BUFFER==CP	CL_FML_JOIN_CKMLPP_CR_BUFFER==CP
	  1	          1,158	        1,158	     0.01	   0.01	DB: Prepare CKMLO	SAPLFCML4H_PERIOD_LOCK	SAPLFCML4H_PERIOD_LOCK
	  2	          1,157	        1,157	     0.01	   0.01	DB: Fetch /SCDL/DB_PROCH_I	/MERP/CL_EWM_DLV_EX_HNDLR=====CP	/MERP/CL_EWM_DLV_EX_HNDLR=====CP
	  1	          1,156	        1,156	     0.01	   0.01	DB: Prepare /UTGFR/T_EXTCONF	/UTGFR/CL_DERIVE_FERCACC======CP	/UTGFR/CL_DERIVE_FERCACC======CP
	  1	          1,156	        1,156	     0.01	   0.01	DB: Open EKKO	SAPLME01	SAPLME01
	  2	          1,153	        1,153	     0.01	   0.01	DB: Open MCHA	SAPLV01P	SAPLV01P
	  1	          1,145	        1,145	     0.01	   0.01	DB: Prepare ZI_WRAP_SETLEAF	ZCL_JVA_LINE_ITEM_VALIDATE====CP	ZCL_JVA_LINE_ITEM_VALIDATE====CP
	  1	          1,138	        1,138	     0.01	   0.01	DB: Prepare ALE_BATCHES_SENT	SAPLVBWP	SAPLVBWP
	  2	          1,133	        1,133	     0.01	   0.01	DB: Exec VBMOD	SAPLCKMS	SAPLCKMS
	  1	          1,131	        1,131	     0.01	   0.01	DB: Prepare TRFC_I_DEST	CL_BGRFC_DB_HELPER============CP	CL_BGRFC_DB_HELPER============CP
	  1	          1,130	        1,130	     0.01	   0.01	DB: Prepare BGRFC_UNIT_INFO	CL_BGRFC_DB_HELPER============CP	CL_BGRFC_DB_HELPER============CP
	  1	          1,124	        1,124	     0.01	   0.01	DB: Prepare OIB_DEFAULTS	SAPLOIB_QCI	SAPLOIB_QCI
	  2	          1,120	        1,120	     0.01	   0.01	DB: Exec VBMOD	/SCWM/CL_HU_APPL_EWM==========CP	/SCWM/CL_HU_APPL_EWM==========CP
	  1	          1,120	        1,120	     0.01	   0.01	DB: Prepare MAKT	SAPLMG23	SAPLMG23
	  2	          1,111	        1,111	     0.01	   0.01	DB: Fetch /SYCLO/YCA002F	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP	/SYCLO/CL_CORE_BOM_EXCHOBJ====CP
	  1	          1,108	        1,108	     0.01	   0.01	DB: Open CKMLPRKEPH	SAPLMLCCS_DBACCESS	SAPLMLCCS_DBACCESS
	  2	          1,106	        1,106	     0.01	   0.01	DB: Fetch IMMPOITEMAPI01	ZCL_MB_CHECK_LINE_SLED_LOGIC==CP	ZCL_MB_CHECK_LINE_SLED_LOGIC==CP
	  2	          1,101	        1,101	     0.01	   0.01	DB: Exec VBMOD	/SCWM/CL_HU_APPL_EWM==========CP	/SCWM/CL_HU_APPL_EWM==========CP
	  2	          1,100	        1,100	     0.01	   0.01	DB: Open INOB	SAPLV01P	SAPLV01P
	  2	          1,082	        1,082	     0.01	   0.01	DB: Open DD02L	/SYCLO/SAPLUPD_CORE	/SYCLO/SAPLUPD_CORE
	  1	          1,079	        1,079	     0.01	   0.01	DB: Prepare NRIVSHADOW	SAPLSNR3	SAPLSNR3
	  2	          1,079	        1,079	     0.01	   0.01	DB: Exec VBMOD	SAPMM07M	SAPMM07M
	  1	          1,077	        1,077	     0.01	   0.01	DB: Fetch /SYCLO/YCA000ST	/SYCLO/CL_CORE_BOM_MOBILEAPP==CP	/SYCLO/CL_CORE_BOM_MOBILEAPP==CP
	  2	          1,070	        1,070	     0.01	   0.01	DB: Exec VBMOD	CL_IM_BADI_JVA_MM07M_JV=======CP	CL_IM_BADI_JVA_MM07M_JV=======CP
